A100TW8FZECWD6	B00006FDQR	October 8, 2002	14	16	5.0	No more gray box of death	 Apple gets a bad rap for having "pricey" computers, but I've never found them to be such. Just look at what this baby comes with: 256 MB RAM. The wonderful G4 processor, at 800 MHz, which is deceptively fast. 80 GB Ultra ATA Hard Drive The SuperDrive which lets me burn CDs and DVDs. A crystal clear 17" flat panel display. Flat panel monitors run into the HUNDREDS of dollars by themselves (...). 10/100 Base-T ethernet port. TWO FireWire Ports FIVE USB ports (three on the console, two on the keyboard) NVIDIA GForce 4 MX Graphics card Apple Pro Optical Mouse Apple Pro speakers, and they are outstanding. Built-in Microphone Built in Airport antenna, for wireless networking. Mac OS 9 and the luscious, UNIX-based Jaguar (OS X 10.2) AppleWorks, a convenient suite of Office-type apps. Their database app is one of the easiest and friendliest around. I store lists of books, CDs and other such things with it. Explorer Quicken The amazing iApps: iChat, iMovie, iPhoto, iDVD and iTunes, all of which make computing so easy and fun in the digital age. And still more apps--too many to list here. To buy a quality PC with all of these things would cost about the same, if not more. The ports alone make this a good investment. Best of all, I know all the things in this computer will work together. That's what having a Mac is all about. As always, Apple doesn't do anything on the cheap, not even with their "everyman" computers, like the iMac. Everything here is top of the line, and it all works beautifully. The most taxing thing about setting up the computer was getting it out of the box (the design makes it more fragile than most computers). Once I had that done, I had it up and running in about 15 minutes--and some of that time was spent upgrading to Jaguar. Connecting to my husband's Powerbook through our DSL router was as easy as clicking on Connect to Server, then clicking on his computer in the listbox.  Jaguar even recognized my son's PC, and I was yanking mp3s off there, very fast. The computer itself is very quiet, although the SuperDrive can get rather noisy at times. But the hard drive? Barely a peep out of it. The display is crisp and clean. The screen really does move with the touch of one finger--smoothly, effortlessly. The G4 processor screams through apps. Burning mp3s and CDs has never been easier, thanks to iTunes. Downloading mp3s and audio books to my iPod is a dream--and speedy indeed over the FireWire connection. I made a DVD the other day of just some clips that I'd collected over the years, and it was disgustingly easy with iDVD. I connected my new Olympus digital camera through the USB port; iPhoto popped right up and filled up the screen with thumbnails of my digital images--with only one click asking if I wanted iPhoto to always do that. Everything just WORKS with this computer, seamlessly, flawlessly, which has been the most refreshing thing about switching to Apple. But let's face it: Besides the fact that it's a Macintosh, which means a user-friendly computer with quality hardware, the real reason anyone buys this new iMac is because its design is flat-out cool. It is so beautiful that, even weeks after receiving it, I'll just sit there staring at it, still amazed that THIS is a computer. Having my computer's circuitry nestled under a dome rather than entombed in yet another rectangular box is a delight. A round computer case! Who but Apple would have thought of it? Everybody will copy this idea (Gateway[snort!] has already tried), but, as usual, no one will come close to matching the sheer ingenuity of what Apple has done. Don't be fooled by wannabes. This is the real thing, and it's worth every penny you'll spend on it--and then some.     
A100TW8FZECWD6	B00006FDR8	September 23, 2002	28	28	5.0	Apple does it again!	 When the iPod first came out, I wanted one, but hesitated. The hard drive on my old iMac didn't have much free space for mp3 files. Then I decided to get the latest iMac (17" monitor), and it had a nice 80 GB hard drive. That meant plenty of space to store my mp3s, so I bought the 20GB iPod as well. Within two days, I was hooked on this perfect little device, and it IS perfect. FEATURES: The touch wheel is so smooth and intuitive that I got used to it in about 20 seconds. The menus are clear, straightforward and, again, intuitive. You can browse by artist, genre, composer, song title, album. You can have playlists of songs. You can repeat one song, or a group of songs. You can shuffle. And you don't need a reference book for how to do any of it. It's all right there, at the touch of your finger. The sound is absolutely amazing--Equalizer settings are extensive. If you know how to play with iTunes, you can create your own settings, too, and they'll load into your iPod. The download speed is fricking unbelievable--When I finally had a "few" songs loaded into my new iMac (about 140), it took less than 2 minutes to download all of them, including the playlists I'd set up. iTunes made the download process itself so easy--all I did was plug in the iPod and iTunes took care of the rest for me. Thank goodness for iTunes. I can't imagine handling mp3s without this nifty (and FREE) program! Oh--and while I was downloading my mp3s that first time, the iPod used my network clock to set the date and time on the player. I haven't used the iPod as an alternate hard drive yet, but I definitely plan to. My husband has a PowerBook, and there are some files from my iMac that I'll want to bring with me when we travel. The iPod will be the perfect device for that. I've looked at the calendar/contact features, but I don't really need them. My husband definitely plans to use both, though, in his work as a consultant. I have one complaint about the headphones that come with the iPod: The earbuds are too big for my ears, and hurt after prolonged listening. This is most annoying, because the headphones are very, very good. The audio quality is wonderful--my husband considers the trade of his Sony earbuds for the iPod buds a great trade in HIS favor. The remote control is great--I use it all the time, and it keeps me from having to pull the iPod out of my pocket or case to adjust the volume, pause, or skip a song (or part of a song--hold down the forward/backward button to fast-forward/rewind the current song). The battery really does last 8 -10 hours, depending on how you use the iPod. Some battery drainers are excessive scrolling and backlighting, but, even then, the iPod lasts a LONG time without a recharge. This makes the iPod perfect for me, since I work in a factory and have my headphones on most of the time. Apple doesn't tell you that, yes, you can charge the iPod through your computer, BUT it doesn't charge as quickly as with the provided AC adapter. You also don't get as much info about the charging process when the iPod is plugged into the computer. A third party manufacturer makes a car charger for iPod. I bought one and it works great. INTANGIBLES: As always, Apple makes you feel good about spending so much money for one of their products, with the little things that make your ownership a delight. Providing nice headphones, a belt clip case, a remote control, a FireWire cable and an AC adapter are great touches [...] . The belt clip is well-made and the iPod won't fall out of it under most circumstances, but the clip isn't 100% safe. I was lucky to catch my iPod before it hit the floor when the cord caught on something once, and I don't know that I would feel safe doing strenuous exercise with it; I eventually bought a more secure case from a third party. The convenience factor alone makes iPod worth every penny. Through audible.com, I can download books, and, thanks to my old portable CD car adapter, I'm able to listen to the iPod in my car. This means no more lugging around pre-recorded audio books and huge CD wallets of music. No more switching CDs while I'm driving. No more agonizing over which CDs to keep in my 6 + 1 player. I can record the songs I like off a CD (or the entire CD), and put the disc away, which means less wear and tear on the disk itself. I can put the iPod in my purse, rather than leaving all those listening goodies in my car, where they can get stolen or exposed to intense heat that destroys them (a serious problem here in Texas). The mirror finish on the case and remote is beautiful, but it shows fingerprints very badly. I keep a polishing cloth handy and use it at least once a day. I don't remember if Apple mentioned it in their documentation, but the cover needs special cleaners. Alcohol and acetone-based cleaners will ruin the lucite layer on the front of the iPod. I've found that the iKlear polish kits work best for cleaning the iPod. I didn't quite understand an earlier complaint about the lack of options for naming the iPod. Maybe on the Windows version this is a problem, but, on the Mac version, renaming the iPod is as easy as clicking on the name field when you first plug the iPod into your computer, and typing a new name for your new baby. To be honest, the iPod has so many wonderful features that it's just about impossible to list them all here, and the potential uses for it are mindboggling. This is THE Mp3 player to have; no other comes close. BUY IT.     
A100TW8FZECWD6	1885173172	February 16, 2002	1	3	3.0	Interesting premise, but where was the editor???	 As a former engineering technician and avid mystery buff, I couldn't wait to get my hands on a book with an engineer sleuth, and a female one to boot! I'm not entirely disappointed with the book.  The mystery was interesting, although it was pretty easy to figure out early on, and Schumacher managed to weave detailed engineering information into the story in a way that wouldn't make the average person's eyes glaze over.  Alvarez the detective was a wonderful character, smart, arrogant, but with a chip on his shoulder covering a wee bit of insecurity.   If only the book had been about HIM! On the minus side was the lead character, the engineer, Tory...  The author's descriptions of her were trite and repeated over and over again:  Incredible blue eyes and long legs and how tall Tory was and how she didn't have to work hard at maintaining her weight.  Yeah, yeah, I got the idea the FIRST time any of it was mentioned.  At least the author could say it in a different way the second or third (or heaven forbid) fourth round of the same description.  As a person, Tory came off as too stiff and flat, even downright cold and drab--despite having a rather torrid past.  Even her temper seems forced, somehow.  Perhaps later in the series she improves. The secondary characters are stereotypical, and some disturbingly sketchy.  Tory's interaction with her son left me agog--it was virtually non-existent, even though we hear what a great mother she is.  Oh really?  She barely notices him or considers the effect her actions (or inactions) might have on him.  Her refusal to take seriously a death threat would have been understandable coming from a childless heroine like Milhone or Warshawski, but for a mother not to even consider the effect such a threat could have on her son seemed awfully cold-blooded.  The author also made a horrible mistake by not letting us "be there" when Tory received the death threat against her son.  Rather, we first hear about it thirdhand through Alvarez's POV, when Tory's secretary tells him about it.  Perhaps if Schumacher had shown us Tory's terror and concern for her child, I might have liked Tory better. Another annoyance was the explanations of various Hispanic slang terms, like the author thought readers would be too stupid to know what most of them meant.  It would have been different if the terms had been really unusual, or had a specific local usage, but most were standard fare.  Explaining the pronunciation of the name Jesus was downright insulting.  Nobody living in the Southwest would make that mistake, especially not anyone in a place as close to the Mexican border as Las Cruces or El Paso. Finally, I don't think I've seen such lengthy chapters since Dickens.  Breaking up the chapters into smaller parts would have heightened the tension. In the author's defense, it was her first book, and a better editor would have corrected 90% of the faults listed above.  Perhaps Schumacher gets a better one later in the series, or, considering the state of publishing these days, she gets a clue herself about what to keep and what to cut.  Despite all the faults, Engineered for Murder piqued my interest enough to continue the series, but the priority isn't high.  I'll get to the rest of the series...someday.     
A100TW8FZECWD6	0425181685	November 4, 2001	16	21	2.0	I waited so long for THIS?	 I love the Anita Blake series, but this installment was just plain awful.  Anita would decide to take some kind of action (usually saving one of her were-leopards), would take a step toward it, then detour for 50 pages to sleep with someone or wring her hands over her sexual morality or whom she might love, etc.  For it to happen once is unfortunate; repeatedly is unforgiveable.  Hamilton has never been the strongest writer in terms of grammar and style, but in the past she had a handle on plot and characterization.  Over the past two or three books, she's abandoned plot more and more, and her characterizations, though powerful, simply can't carry a book.  The publisher needs to seriously consider getting a stronger editor to rein in Hamilton before the series suffocates from egoistic bloat.     
A100TW8FZECWD6	0441003745	July 4, 2001	8	8	4.0	Bloody Bones	 While Hamilton won't ever win any awards for her writing, in the technical sense, she is a great storyteller, and her characters are among the most vivid of any genre.  Anita Blake is probably the strongest heroine I've ever read, and she continues to grow as the series progresses.  Jean-Claude is the bad boy who is much more caring and vulnerable (emotionally) than he seems at first.  By this time, Jean-Claude and Anita ought to be set in stone, almost predictable, but they're not.  Even the secondary recurring characters have depth and are clearly defined:  Jason, Bert, Edward, Larry, Ronnie.  You feel like these are people you know. While this book isn't the best of the series, dragging out far too long and wrapping up too tidily, the scene where Anita stays with Jean-Claude at dawn merits 20 stars.  It is both heart-wrenching and horrifying, one of the most memorable scenes of the entire series. One thing that bothers me about all of Hamilton's books:  Tons of typos and other assorted errors.  It's almost laughable at times, and distracting as hell.     
A100TW8FZECWD6	0312976275	June 23, 2001	3	6	4.0	Hot Six	 After rampaging through the first five novels in as many days, I was really looking forward to Hot Six, especially with that cliffhanger from High Five needing resolved.  I expected what I got with that, and that was one of the first disappointments of this book. Don't get me wrong, Hot Six is fun and funny, most of the time, but some of the humor seems a little forced and juvenile.  I didn't find the dog funny, much less all the references to his bowel movements.  YUCK.  I just wanted Stephanie to take him to the pound where he would (hopefully) be put to sleep. The plot dragggged along so much that this was the first Plum book in which I found myself skipping paragraphs, then pages to get to something more interesting.  About 3/4 of the way through, I finally skipped to the end. I find the love interest, Morelli, repulsive.  He's a cookie-cutter romance book type of hero, and his nickname for Stepanie, "Cupcake," drives me up the wall.  The sooner he's outta Steph's life, the happier I'll be.  Ranger has possibilities.  I do like how JE has been ever-so-slowly peeling back his layers.  With each book, he gets more fascinating. On the positive side, I simply adore JE's often brilliant observations about the Jersey mindset, like how Steph knew that the woman attempting suicide at the beginning of the book wouldn't do it when she was wearing a great leather jacket.  No, she'd give the jacket to a sister THEN jump.  These little gems of insight are what make JE such a delightful author to read, even when the whole of a book falls a tad short of the mark, as in this case.     
A100TW8FZECWD6	0380812010	February 15, 2001	24	29	1.0	All About Love = All about BOREDOM	 I ask myself:  How many times can Stephanie Laurens write the exact same story and still get published?  Obviously, she can do it six times.  This novel is just like Devil's Bride, which is just like Rake's Vow, which is just like Secret Love, which is...  Well, we get the idea.  Hero meets heroine, decides she's the one for him, she doesn't think so for most of the book, someone is murdered, hero will investigate but doesn't want heroine's help, heroine is bound and determined to inject herself into the action, heroine decides she likes hero after all, they have sex, hero marries heroine, murder gets solved, everyone lives happily ever after.  This is the plot of every Cynster novel. If it's not bad enough to recycle the plot over and over, the characters are always the same.  What's the difference between any of the Cynster men, or the Cynster women besides changing a few minor details?  Characterization is much more than changing eye color, or hobby. And I swear, even the dialogue in this book is the same as all the others in the series.  This is the conversation that every Laurens Hero and heroine have in every single book, for at least half of the book: Hero:  You will marry me. Heroine:  Never! Repeat until nausea is induced. Stephanie Laurens has a true talent for atmospheric writing and, sometimes, can actually display a decent ear for dialogue.  If only she would use it!  Writing by template is never attractive, and it only gets worse with each additional installment.  And to think that there will be MORE books in the Cynster series, which I'm sure will be exactly like all the others.  I could have just read Devil's Bride 5, 6 or 7 more times rather than getting more books in this series. Recommendation:  Buy Cynster books used.  Please send a message to all authors that only those who bother to be original with each and every book deserve our hard-earned money.     
A100TW8FZECWD6	6305078564	December 28, 2000	1	1	4.0	Great mini-series; lousy DVD	 My family has a rule that, if we rent a movie 3 times, we might as well buy it. I had gone far beyond my limit with the 1995 adaptation of Pride and Prejudice. I could watch this series at least once a month, maybe even once a week, and still love it. The adaptation isn't 100% faithful to the book, but, cinematically, it's by far the best version ever made. On a scale of 5 stars for content, I would give this DVD 100. However, I have both of the DVD editions and I don't like the DVD transfer for either one of them.  If I could, each version would rate at nearly -100 stars. For the first set, the one with the cardboard keepcases: 1) The sound quality isn't what I've come to expect from a DVD, and parts of the dialogue bottom out on occasion. 2) My local Blockbuster had the two-tape VHS version, with all the credits taken out except at the beginning and end of the set. This made the series flow like one movie, save for the natural break at the climax of the story when Darcy 1st proposes to Eliza, which was wonderful--perfect timing! Since I didn't see the series when it aired on A & E, it was often difficult for me to tell where the series breaks had taken place. I was quite surprised when I learned where some of them were, and this attests to the skill of the editors of the two-tape VHS version. I find the constant credits on the DVD distracting, repetitious and boring; pressing the Next button is inconvenient. As for these credits providing a break, as suggested by another reviewer--come on! DVDs are fantastic at picking up exactly where one left off, without missing a beat. They're far better at it than VHS tapes. If I need to go to the bathroom or get another tub of popcorn that badly, I'd rather stop a DVD wherever I please, rather than waiting for the appearance of credits I don't want to see anyway. That's as bad as watching the prison known as TV (UGH). 3) I also find this a very chintzy DVD--no language selections, no subtitles, no "goodies," such as cast bios. It didn't even have closed-captioning! Very, very cheap. As much as my husband paid for this DVD as a Hanukkah present to me, I expected much more for his money. So now I'll search for the VHS version I prefer. Maybe I'll buy two, in case one wears out. For the second set, the one with the plastic keepcases: A&E finally gets their head outta their youknowwhattee and gives us non-stop storytelling along with some cool goodies like cast bios, widescreen and subtitles/captioning.  Then they RUIN it all with the most hideous color transfer I've ever seen on a DVD.  I had to spend over half an hour getting the picture even remotely bearable to my eyes, and I'm still not satisfied with it.  The entire DVD is now unwatchable for this alone.  Will someone at A&E please please PLEASE fix this? As I stated in my original review, perhaps the producers of this series will heed the many complaints they've received about the DVD transfers and re-issue a much better version in the future.     
A100TW8FZECWD6	1885478461	October 28, 2000	6	8	3.0	When the advice here is good it's really good, BUT	 When it's bad, it's really bad.  I agree with the first two reviewers that this book has too many "shoulds" that may not work for every writer.  I, too, found the concept of talking about writing to a trio of pretend writers very silly, boring, pretentious and wasteful.  Selfish as it sounds, I don't care about THEM, talk to ME--you know, the person buying/reading the book!  Ironically, one of the first articles is "Never Lose Sight of the Reader."  Too bad "Lady" Barrow forgot about that. One column in the book is about socio-biology (a.k.a evolutionary psychology) which I found extremely sexist and offensive.  While it purported to address why women read romances, I found none of its arguments convincing.  Apparently, the entire staff at Romantic Times subscribes to this highly controversial theory, because they frequently refer to it in the magazine and on the website.  Anyway, the writer of the column isn't a romance novelist or editor or publisher, I don't even think she's a psychologist (I think she may be a lawyer) so who cares what she has to say about psychology in romance books or anything else? This book shines when successful authors discuss the nuts and bolts of writing and getting published in the romance industry, when the various sub-genres are described and explained.  Read those and ignore the rest of it.     
A100TW8FZECWD6	050552337X	September 19, 2000	9	16	2.0	Slightly better than its prequel	 Rejar from Knight of a Trillion Stars goes to Regency England.  In the  previous book, he was fun.  In this, his own book, he becomes as arrogant  and repulsive as his brother, Lorgin.  The heroine in this book, Lilac, has  several more watts of brainpower than Deanna, for all the good it does her.   Lilac is still more of a dim bulb than even the average romance  heroine. It's still okay to Dara Joy to humiliate and degradate her  heroines.  Dara Joy heroes always treat the heroine like a dog on a leash,  dragging her here and there, telling her what to do:  "Stand up, sit  down, good girl."  Dara Joy heroes also have a bad habit of constantly  telling a heroine that he just knows she lusts after him.  He knows all,  even if he's an alien visitor to earth, and the heroine knows absolutely  nothing, not even her own mind.  Protest any of this arrogance?  How dare  the woman do that?  What little protests arise from the females don't last  long and can easily be conquered with a leer or a sneer. If that's not  bad enough, this author thinks we're supposed to find it romantic when  Rejar rapes Lilac, but it's not. It's not enough for a hero in a romance  book to be beautiful, physically...um...fit, and sexually obsessed.  If he  cannot prove he's caring and loving, at least with the heroine, he's not  worth the paper he's written on.  Rejar had so many possibilities that he  never gets a chance to live up to--and that is a tragedy.     
A100TW8FZECWD6	0505522659	September 7, 2000	4	13	1.0	A terrible book - as told for the 3RD TIME	 The first three chapters of this book are great.  Stop reading it after  that, because it's not worth it.  If I could give it zero stars, I would.   I won't say anything more than that, because Amazon won't let me without  pulling my review (AGAIN).     
A100TW8FZECWD6	0553580132	August 23, 2000	3	3	5.0	So glad I found this book	 Normally, I'm not a fan of Westerns, but something told me to give this  book a try when I saw it at the bookstore.  I'm glad I obeyed the  instinct. Painted by the Sun is about Shea Waterston, a traveling  photographer who is following the orphan trains west to look for the son  she gave up a decade before.  While setting up her camera to photograph a  hanging, she meets Judge Cameron Gallimore, who promptly throws her--and  her camera--in jail.  The Judge, however, has demons of his own, and he and  Shea recognize each other as kindred spirits. Elizabeth Grayson writes  beautifully about 1870s Colorado and a relationship between two tortured  individuals who are inherently decent people.  Cam's sister, Lily, his son,  Rand, and Rand's friend, Tyler, are well-portrayed.  Shea, especially, is a  wonderful character.  Unlike most romance heroines, she is no prissy,  helpless virgin.  Shea is pragmatic, self-sufficient, and experienced.  And  don't cross her, or someone she cares about, if she has her Winchester  rifle nearby! This is a wonderful book.  Read it!     
A100TW8FZECWD6	0821769820	August 20, 2000	7	9	5.0	Schone pushes the envelope	 The Lady's Tutor is not an adventure-oriented romance.  Its plot centers primarily on the discoveries Elizabeth Petrie makes about herself, and  subsequently about everyone in her life, as she searches for happiness.   Little by little, Elizabeth realizes that her surface wants signify deeper  problems in nearly all of her relationships.  She is a strong heroine who  decides that her lot in life is not enough, that it's okay that she not  only wants but DESERVES more from life--and she is determined to have it.   Better yet, she gets stronger as the story goes along.  Bravo to her!   Elizabeth is not the standard romance heroine:  she's older, married to  someone other than the hero, has children for whom she is a good, devoted  mother, and is only of average looks.  How refreshing to read about such a  woman! Ramiel is more of the traditional romance hero:  Handsome,  brooding, dominating, mysterious, and sexually, er...gifted, yet still  appealing, especially after he opens up his sensitive side to  Elizabeth. The gem of this book is Ramiel's mother, the Countess, who  refuses to hang her head in shame for surviving being kidnapped by Arabs,  becoming a sheik's concubine, and bearing him a child out of  wedlock. Robin Schone is one of the rare writers who can dish out a  scorching-hot romance with believable plots and characters.  Most of the  romance writers who focus on the sex in their books tend to let their plots  disappear or, worse, their characters become either unsympathetic or  one-dimensional.  Or, sometimes BOTH.  Schone does not make any of these  mistakes.  It's the best book she's written, thus far.  READ IT, READ IT,  READ IT!     
A100TW8FZECWD6	0553574272	June 8, 2000	6	6	5.0	A fantastic romance	 It's not very often that a romance writer dares to have a woman and man be FRIENDS first--best of friends at that, then lovers.  That alone made this book a worthwhile read.  I tire of all those bickering couples.  Lovers'  spats now and then are expected, but, really, the constant arguing to mask  quivering sensitivities does get old.  A good plot needs conflict, but  quarreling over the usual well-worn devices ("S/he is only using  me," "S/he doesn't/can't really love ME," etc, ad nauseum)  doesn't necessarily qualify for that. This book doesn't do that.  The  main plot revolves around finding out who has kidnapped the heroine's  brother, and why.  The answer really isn't a surprise to anyone who has  read the spy books of John Le Carre. The romantic plot conflict is very  real, and very understandable:  We're all thrown for a loop, to realize  that someone we THOUGHT we knew so well might have some traits, or secrets,  that we hadn't expected.  It takes some time to adjust, to get past the  feeling of betrayal, the feeling that we weren't trusted with certain  information, to trust again.  As is often the case, doubt leads to doubt.   It is how the lovers overcome all the havoc wreaked by so much doubting  that makes a story. Hugh and Abbie are able to overcome these problems  not for a reason as idiotic as being good in the sack together (although  they of course are), but because they have a stronger foundation than most  romance-book couples:  They are friends, first.  Thank you, Ms. Thornton,  for writing a romance book that makes sense, romantically speaking.     
A100TW8FZECWD6	1575665700	June 8, 2000	15	20	1.0	Not what I'd hoped	 After devouring The Lady's Tutor in one sitting, I just couldn't find a way to care enough about The Lover:  Not its characters, their relationship, nor the cause of Michael's dire rumblings about his past.  I  was so exasperated that I didn't finish the book.  Sure the sex is hot, but  that's not enough to sustain a book.  Go to any porn shop bookshelf for  proof of that. I, too, tire of the man as sexual teacher and the virgin  heroine.  At least The Lady's Tutor didn't resort to the latter.  The  Romance genre desperately needs some new ideas, some writers who will push  the envelope.  The Lady's Tutor was a book that did that; The Lover did  not.     
